Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Street Address,Recipient Org:City,Recipient Org:County,Recipient Org:Country,Recipient Org:Postal Code,Recipient Org:Description,Recipient Org:Web Address,Beneficiary Location:Name,Beneficiary Location:Country Code,Beneficiary Location:Latitude,Beneficiary Location:Longitude,Beneficiary Location:Geographic Code,Beneficiary Location:Geographic Code Type,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,From an open call?,Related Activity,Last modified,Data Source
360G-traffordmbc-VSG19083,Inclusive Neighbourhood Grant to Mossfield Allotments,Funding towards diabled access plot. Please note this is a re-submission with evidence of match funding as requested by a previous Panel,GBP,NA,1166.5,NA,2019-10-17,NA,NA,NA,12,360G-trafford-mossfield_allotments,Mossfield Allotments,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19084,Inclusive Neighbourhood Grant to Pulling Together Asian Women's Group,Hidden Talents - A Taste of Asian Arts,GBP,NA,2000,NA,2019-10-17,NA,NA,NA,12,360G-trafford-pulling_together_asian_women's_group,Pulling Together Asian Women's Group,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19085,Inclusive Neighbourhood Grant to SAC32 (Stretford Arts Collective),"Our aim is to deliver a programme of community-based arts activities, culminating in a three-day arts exhibition at Stretford Public Hall with the ambition to build upon the experience of previous exhibitions",GBP,NA,2000,NA,2019-10-17,NA,NA,NA,12,360G-trafford-sac32_stretford_arts_collective,SAC32 (Stretford Arts Collective),NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19086,"Inclusive Neighbourhood Grant to Stockdales of Sale, Altrincham and District Ltd",Help us to continue running our Stockies Juniors weekend club,GBP,NA,2000,NA,2019-10-17,NA,NA,NA,12,GB-COH-01392344,"Stockdales of Sale, Altrincham and District Ltd",NA,01392344,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19087,Inclusive Neighbourhood Grant to The Counselling and Family Centre,"Offer a weekly support group to mums at risk of isolation during the perinatal period (pregnancy, childbirth and the early months of parenthood)",GBP,NA,1800,NA,2019-10-17,NA,NA,NA,12,GB-COH-07003266,The Counselling and Family Centre,1133079,07003266,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19088,Inclusive Neighbourhood Grant to The Friends of Oak Road park,Wildflower seed spreading at Oak Road Park,GBP,NA,417,NA,2019-10-17,NA,NA,NA,12,360G-trafford-friends_of_oak_road_park,The Friends of Oak Road park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19089,Inclusive Neighbourhood Grant to TRAFFORD PARENTS FORUM,"To hold a picnic in Worthington Park, in Sale for children and young people with Special Educational Needs and Disabilities (SEND) in Trafford and their families.",GBP,NA,422,NA,2019-10-17,NA,NA,NA,12,GB-COH-09306230,Trafford Parents Forum Ltd,NA,09306230,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19090,Inclusive Neighbourhood Grant to Trafford relaxed sign language group,Sessions to continue learning BSL with the help of there tutor.,GBP,NA,450,NA,2019-10-17,NA,NA,NA,12,360G-trafford-trafford_relaxed_sign_language_group,Trafford relaxed sign language group,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19091,Inclusive Neighbourhood Grant to Volunteer Gardening Group,Invest in the Volunteer Gardening Team and their work in order to make the gardening project and grounds sustainable for the next 5 years,GBP,NA,1578,NA,2019-10-17,NA,NA,NA,12,360G-trafford-volunteer_gardening_group,Volunteer Gardening Group,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19092,Hate Crime Awareness Grant to Art with Heart CIC,Equalities Workshop in 2020 in Trafford to Year 8 students at Flixton Girls School who have identified a need for our workshop.,GBP,NA,330,NA,2019-11-30,NA,NA,NA,12,GB-COH-09281882,Art with Heart CIC,NA,09281882,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19093,Hate Crime Awareness Grant to Pulling Together Asian Women's Group,"Over 5 weekly sessions  and 1 interactive celebration the participants will use digital equipment to create the Old Trafford Comic Strip ""What is Hate Crime"" Primarily to discuss the main reasons as to why Hate Crime happens, to whom and the consequences.",GBP,NA,500,NA,2019-11-30,NA,NA,NA,12,360G-trafford-pulling_together_asian_women's_group,Pulling Together Asian Women's Group,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19094,"Hate Crime Awareness Grant to Rehoboth for Families, Children and Young People",One day workshop on hate crime,GBP,NA,500,NA,2019-11-30,NA,NA,NA,12,GB-CHC-1190359,"Rehoboth for Families, Children and Young People",1190359,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19095,Hate Crime Awareness Grant to St John's Centre,"An 'Iftar' (a breaking of the fast) during the month of Ramadan (May) to bring our diverse neighbours together in an atmosphere of warmth and hospitality, to break down barriers through the sharing of food and conversation at a particularly important time for Muslims.",GBP,NA,500,NA,2019-11-30,NA,NA,NA,12,GB-COH-07597525,St John's Centre,1146058,07597525,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19096,Hate Crime Awareness Grant to The Urban Fitness Collective,"To support the creation a new space where young people (11- 18yrs) can mix, share thoughts and have fun together in Old Trafford.",GBP,NA,500,NA,2019-11-30,NA,NA,NA,12,GB-COH-09626499,The Urban Fitness Collective,NA,09626499,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19097,Community Coheshion Grant to Altrincham and Hale Muslim Association,Scale up our project so that we can reach more schools/ colleges across Trafford.,GBP,NA,2775,NA,2019-12-16,NA,NA,NA,12,GB-CHC-1101378,Altrincham and Hale Muslim Association,1101378,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19098,Community Coheshion Grant to Altrincham Interfaith Group,Community Coheshion Grant to Altrincham Interfaith Group,GBP,NA,500,NA,2019-12-16,NA,NA,NA,12,360G-trafford-altrincham_interfaith_group,Altrincham Interfaith Group,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19099,Community Coheshion Grant to Brink Productions Limited,Deliver 24 sessions in Sale High school to its  year 10 students. The sessions will consist of knife crime sessions to educate the group about crime and consequences and the law surrounding knife crime. It will also highlight the reality of carrying knives and the damage that they cause.,GBP,NA,3660,NA,2019-12-16,NA,NA,NA,12,GB-COH-08219638,Brink Productions,NA,08219638,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19100,Community Coheshion Grant to Cyril Flint Befrienders,"Recruit, Enhance DBS and reference check, between 70-100 volunteers who are resident in Trafford and train them in the local boroughs.  We will then match them up with a lonely and/or socially isolated older person after carrying out an in-depth matching process based on hobbies, interests and locality.",GBP,NA,4900,NA,2019-12-16,NA,NA,NA,12,GB-COH-07962245,Cyril Flint Befrienders,1146179,07962245,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19101,Community Coheshion Grant to Friends of Stretford Public Hall,"To support the continuation of Trafford Culture Champions, a project which is aiming to encourage older people in Trafford to develop, programme, and engage with cultural activities.",GBP,NA,3953,NA,2019-12-16,NA,NA,NA,12,GB-COH-09235545,Friends of Stretford Public Hall,NA,09235545,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19102,Community Coheshion Grant to Groundwork Trust GTM,"Expand upon last year's project ""Old Trafford Youth Forum"". Developed with young people from underrepresented communities to come and gather as a group and facilitate opportunities for the ""youth voice,"" at a grass roots level in local communities",GBP,NA,5000,NA,2019-12-16,NA,NA,NA,12,GB-COH-06543150,Groundwork Trust GTM,1124508,06543150,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19103,Community Coheshion Grant to LEAF/ Language Library,"""Food and dance from around the world with creative writing and Healthy eating"" will bring cultures together to explore, learn, share and experience different flavours, aromas, ingredients, healthy option, dances, traditions, music, costumes, instruments from around the world.",GBP,NA,4991,NA,2019-12-16,NA,NA,NA,12,360G-trafford-leaf_language_library,LEAF- Language Library,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19104,"Community Coheshion Grant to Rehoboth for families, Children and Young People","The project is aimed at engaging with young people, getting their views on the issues that affects them physically, emotionally and spiritually. The objectives are to see how to best address the current upheavals and challenges facing the youth",GBP,NA,5000,NA,2019-12-16,NA,NA,NA,12,GB-CHC-1190359,"Rehoboth for Families, Children and Young People",1190359,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19105,Community Coheshion Grant to The Anne Frank Trust UK,"Work in two secondary schools in Trafford. We will target young people at risk of being involved in hate crime, whether this is due to economic deprivation, living in a highly mono-cultural area or coming from an area extremist groups are active in.",GBP,NA,3944,NA,2019-12-16,NA,NA,NA,12,GB-CHC-1003279,The Anne Frank Trust UK,1003279,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19106,Community Coheshion Grant to The Conservation Volunteers,"Bring young people with different life experiences together to take part in fun, outdoor volunteering activities within their local park.",GBP,NA,3668,NA,2019-12-16,NA,NA,NA,12,360G-trafford-the_conservation_volunteers,The Conservation Volunteers,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19107,Community Coheshion Grant to The Counselling and Family Centre,"Want to run a community allotment project from the Wellfield Lane allotments with a focus on improving physical and mental wellbeing for people who face barriers to getting involved with mainstream community activities, such as those leaving the criminal justice system.",GBP,NA,4780,NA,2019-12-16,NA,NA,NA,12,GB-COH-07003266,The Counselling and Family Centre,1133079,07003266,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19108,Community Coheshion Grant to The Urban Fitness Collective,"Set to reopen a safe place where young people (11- 18yrs) can mix, share thoughts and have fun together in Old Trafford.",GBP,NA,5000,NA,2019-12-16,NA,NA,NA,12,GB-COH-09626499,The Urban Fitness Collective,NA,09626499,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19109,Community Coheshion Grant to Theatre of the Senses CIC,Will provide a variety of volunteer-led services and workshops for some of the most vulnerable groups in our community.,GBP,NA,2000,NA,2019-12-16,NA,NA,NA,12,GB-COH-12201647,Theatre of the Senses,NA,12201647,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19110,Inclusive Neighbourhood Grant to Communities United Project,"Daddy & Me. The aim of the group is to create a fun space for Dads and their children to enjoy time together whilst meeting other dads, thus focusing on improving family life and community spirit.",GBP,NA,1415,NA,2019-12-17,NA,NA,NA,12,360G-trafford-communities_united_project,Communities United Project,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19111,Inclusive Neighbourhood Grant to  Friends of Barrington Greens,Reclaiming Local Green Spaces,GBP,NA,1045,NA,2019-12-17,NA,NA,NA,12,360G-trafford-friends_of_barrington_greens,Friends of Barrington Greens,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19112,Inclusive Neighbourhood Grant to Level Up,"Sessions to develop the Level Up offer, by continuing to run gaming sessions for children in which they can improve their wellbeing by meeting with friends in a safe, supportive, positive environment, and their parents can be linked in the resources available at the centre.",GBP,NA,1960,NA,2019-12-17,NA,NA,NA,12,360G-trafford-level_up,Level Up,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19113,Inclusive Neighbourhood Grant to Linden Ave Street Party,Linden Ave Street Party,GBP,NA,400,NA,2019-12-17,NA,NA,NA,12,360G-trafford-linden_ave_street_party,Linden Ave Street Party,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19114,Inclusive Neighbourhood Grant to Manchester and Salford Film Society,Manchester and Salford Film Society,GBP,NA,440,NA,2019-12-17,NA,NA,NA,12,360G-trafford-manchester_and_salford_film_society,Manchester and Salford Film Society,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19115,Inclusive Neighbourhood Grant to MINHAJ EDUCATION PROJECT,"Providing open spaces for young people of all backgrounds to come together and be bound by their commonality, through open discussions on their concerns.",GBP,NA,2000,NA,2019-12-17,NA,NA,NA,12,360G-trafford-minhaj_education_project,Minhaj Education Project,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19116,Inclusive Neighbourhood Grant to SALE CENTRAL SCOUT GROUP,"Site renovation project is to upgrade the facilities at Woodbourne Rd Scout Hut so that we can create a safer and more welcoming atmosphere for all users, regardless of any disabilities.",GBP,NA,2000,NA,2019-12-17,NA,NA,NA,12,GB-CHC-520239,Sale Central Scout Group,520239,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19117,Inclusive Neighbourhood Grant to Sale West Community Urban Trust,ROC Mentoring and craft workshops,GBP,NA,2000,NA,2019-12-17,NA,NA,NA,12,GB-CHC-1137438,Sale West Community Urban Trust,1137438,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19118,Inclusive Neighbourhood Grant to Sale West Youth Club Awards,Inclusive Neighbourgood Grant to Sale West Youth Club Awards,GBP,NA,1190.48,NA,2019-12-17,NA,NA,NA,12,360G-trafford-sale_west_youth_club_awards,Sale West Youth Club Awards,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
